id,genus,name_german,name_original,treetop_diam,tree_height,year_of_planting,license,credits
"3244449",Acer,Spitz-Ahorn,Acer platanoides,"4","12","2001",Deutschland Namensnennung 2.0,Land Berlin
"3244467",Tilia,Sommer-Linde,Tilia platyphyllos,"7","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3244473",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","10","1985",Deutschland Namensnennung 2.0,Land Berlin
"3244475",Tilia,Winter-Linde 'Dilia',Tilia spec.,"3.5","9","2006",Deutschland Namensnennung 2.0,Land Berlin
"3244486",Corylus,Baum-Hasel,Corylus colurna,"3.5","12","2004",Deutschland Namensnennung 2.0,Land Berlin
"3244490",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"8","12","2001",Deutschland Namensnennung 2.0,Land Berlin
"3244495",Tilia,Sommer-Linde,Tilia platyphyllos,"9","20","1940",Deutschland Namensnennung 2.0,Land Berlin
"3244503",Tilia,Winter-Linde,Tilia cordata,"6.5","25","1965",Deutschland Namensnennung 2.0,Land Berlin
"3244529",Tilia,Sommer-Linde,Tilia platyphyllos,"6","25","1965",Deutschland Namensnennung 2.0,Land Berlin
"3244533",Populus,Echte Schwarz-Pappel,Populus nigra,"1.5","5","2003",Deutschland Namensnennung 2.0,Land Berlin
"3244534",Populus,Echte Schwarz-Pappel,Populus nigra,"6","18","1965",Deutschland Namensnennung 2.0,Land Berlin
"3244546",Tilia,Winter-Linde 'Rancho',Tilia cordata 'Rancho',"1","5","2014",Deutschland Namensnennung 2.0,Land Berlin
"3244550",Tilia,Silber-Linde,Tilia tomentosa,"1.5","5","2006",Deutschland Namensnennung 2.0,Land Berlin
"3244552",Acer,Berg-Ahorn,Acer pseudoplatanus,"1","7","2017",Deutschland Namensnennung 2.0,Land Berlin
"3244562",Betula,,Betula pendula,"5","12","2006",Deutschland Namensnennung 2.0,Land Berlin
"3244576",Tilia,Sommer-Linde,Tilia platyphyllos,"4","12","2001",Deutschland Namensnennung 2.0,Land Berlin
"3244582",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"8","20","1958",Deutschland Namensnennung 2.0,Land Berlin
"3244619",Acer,Spitz-Ahorn,Acer platanoides,"3","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3244626",Acer,Eschen-Ahorn,Acer negundo,"3","12","1996",Deutschland Namensnennung 2.0,Land Berlin
"3244630",Acer,Spitz-Ahorn,Acer platanoides,"2.5","7","2003",Deutschland Namensnennung 2.0,Land Berlin
"3244650",Tilia,Sommer-Linde,Tilia platyphyllos,,"15","1982",Deutschland Namensnennung 2.0,Land Berlin
"3244660",Acer,Feld-Ahorn,Acer campestre,"4","7","1997",Deutschland Namensnennung 2.0,Land Berlin
"3244672",Tilia,Winter-Linde,Tilia cordata,"10","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3244676",Tilia,Sommer-Linde,Tilia platyphyllos,,"20","1975",Deutschland Namensnennung 2.0,Land Berlin
"3244682",Acer,Berg-Ahorn,Acer pseudoplatanus,"1","3","2017",Deutschland Namensnennung 2.0,Land Berlin
"3244687",Tilia,Krim-Linde,Tilia euchlora,"5.5","15","1965",Deutschland Namensnennung 2.0,Land Berlin
"3244689",Tilia,Winter-Linde,Tilia cordata,"10","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3244701",Acer,Spitz-Ahorn,Acer platanoides,"6","17","1982",Deutschland Namensnennung 2.0,Land Berlin
"3244745",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"2.5","10","1965",Deutschland Namensnennung 2.0,Land Berlin
"3244760",Acer,Feld-Ahorn,Acer campestre,"1","7","2014",Deutschland Namensnennung 2.0,Land Berlin
"3244762",Carpinus,Gewöhnliche Hainbuche 'Fastigiata',Carpinus betulus 'Fastigiata',"1","5","2015",Deutschland Namensnennung 2.0,Land Berlin
"3244763",Pyrus,Wild-Birne,Pyrus pyraster,"1","5","2018",Deutschland Namensnennung 2.0,Land Berlin
"3244776",Quercus,,Quercus robur 'Fastigiata Koster',"1","7","2014",Deutschland Namensnennung 2.0,Land Berlin
"3244788",Quercus,Rot-Eiche,Quercus rubra,"2","5","2016",Deutschland Namensnennung 2.0,Land Berlin
"3244790",Grewia,,Ginkgo biloba,"1","3","2010",Deutschland Namensnennung 2.0,Land Berlin
"3244840",Acer,Berg-Ahorn,Acer pseudoplatanus,"14","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3244843",Acer,Berg-Ahorn,Acer pseudoplatanus,"7","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3244847",Acer,Spitz-Ahorn,Acer platanoides,"7","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3244852",Acer,Spitz-Ahorn,Acer platanoides,"10","20","1924",Deutschland Namensnennung 2.0,Land Berlin
"3244854",Quercus,,Quercus spec.,"5","7",,Deutschland Namensnennung 2.0,Land Berlin
"3244855",Acer,Berg-Ahorn,Acer pseudoplatanus,"8","12","1924",Deutschland Namensnennung 2.0,Land Berlin
"3244857",Tilia,Sommer-Linde,Tilia platyphyllos,"6","25","1925",Deutschland Namensnennung 2.0,Land Berlin
"3244860",Tilia,Winter-Linde,Tilia cordata,"5","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3244879",Tilia,Sommer-Linde,Tilia platyphyllos,"7","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3244885",Acer,Feld-Ahorn,Acer campestre,"4","7","1997",Deutschland Namensnennung 2.0,Land Berlin
"3244891",Acer,Feld-Ahorn,Acer campestre,"3","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3244908",Tilia,Sommer-Linde,Tilia platyphyllos,"8","17","1935",Deutschland Namensnennung 2.0,Land Berlin
"3244915",Tilia,Winter-Linde,Tilia cordata,"4.5","14","1924",Deutschland Namensnennung 2.0,Land Berlin
"3244925",Acer,Spitz-Ahorn,Acer platanoides,"6","17","1935",Deutschland Namensnennung 2.0,Land Berlin
"3244931",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"3","7","1997",Deutschland Namensnennung 2.0,Land Berlin
"3244933",Acer,Spitz-Ahorn,Acer platanoides,"7","12","1980",Deutschland Namensnennung 2.0,Land Berlin
"3244935",Acer,Spitz-Ahorn,Acer platanoides,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3244937",Acer,Spitz-Ahorn,Acer platanoides,"4","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3244938",Tilia,Sommer-Linde,Tilia platyphyllos,"9","12","1935",Deutschland Namensnennung 2.0,Land Berlin
"3244944",Quercus,Sumpf-Eiche,Quercus palustris,"4","7","2003",Deutschland Namensnennung 2.0,Land Berlin
"3244952",Acer,Spitz-Ahorn,Acer platanoides,"4","15","2003",Deutschland Namensnennung 2.0,Land Berlin
"3244958",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","10","1950",Deutschland Namensnennung 2.0,Land Berlin
"3244962",Tilia,Winter-Linde,Tilia cordata,"6","10","1993",Deutschland Namensnennung 2.0,Land Berlin
"3244970",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"1","2","2018",Deutschland Namensnennung 2.0,Land Berlin
"3244973",Populus,,Populus x canadensis Hybride,"10","25","1976",Deutschland Namensnennung 2.0,Land Berlin
"3244978",Tilia,Sommer-Linde,Tilia platyphyllos,"7","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3245010",Populus,Simons Pappel,Populus simonii,"10","17","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245042",Quercus,,Platanus acerifolia,"4","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3245043",Quercus,,Platanus acerifolia,"12","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3245060",Acer,Feld-Ahorn,Acer campestre,"5","12","1999",Deutschland Namensnennung 2.0,Land Berlin
"3245063",Tilia,Sommer-Linde,Tilia platyphyllos,"3","3","1982",Deutschland Namensnennung 2.0,Land Berlin
"3245082",Populus,Italienische Pappel,Populus nigra 'Italica',"5","45","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245086",Acer,Spitz-Ahorn,Acer platanoides,"7","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3245087",Acer,Spitz-Ahorn,Acer platanoides,"3","17","2000",Deutschland Namensnennung 2.0,Land Berlin
"3245096",Acer,Gewöhnlicher Zucker-Ahorn,Acer saccharum,"6","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245101",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"3.5","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3245102",Acer,Feld-Ahorn,Acer campestre,"7","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3245113",Tilia,Winter-Linde,Tilia cordata,"4","12","2004",Deutschland Namensnennung 2.0,Land Berlin
"3245114",Tilia,Winter-Linde,Tilia cordata,"4","12","2004",Deutschland Namensnennung 2.0,Land Berlin
"3245121",Quercus,,Platanus acerifolia,"2","15","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245131",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245144",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","12","1993",Deutschland Namensnennung 2.0,Land Berlin
"3245152",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","10","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245161",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"2","3","1997",Deutschland Namensnennung 2.0,Land Berlin
"3245166",Betula,,Betula pendula,"5","17","1995",Deutschland Namensnennung 2.0,Land Berlin
"3245167",Betula,,Betula pendula,"5","12","2005",Deutschland Namensnennung 2.0,Land Berlin
"3245205",Acer,Berg-Ahorn,Acer pseudoplatanus,"8","7","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245211",Tilia,Sommer-Linde,Tilia platyphyllos,"5","12","1924",Deutschland Namensnennung 2.0,Land Berlin
"3245215",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245229",Tilia,Sommer-Linde,Tilia platyphyllos,"8","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3245231",Tilia,Silber-Linde,Tilia tomentosa,"10","20","1931",Deutschland Namensnennung 2.0,Land Berlin
"3245243",Tilia,Winter-Linde,Tilia cordata,"11","20","1925",Deutschland Namensnennung 2.0,Land Berlin
"3245251",Gleditsia,Amerikanische Gleditschie,Gleditsia triacanthos,"6","7","1982",Deutschland Namensnennung 2.0,Land Berlin
"3245287",Aesculus,,Aesculus carnea,"5","18","1930",Deutschland Namensnennung 2.0,Land Berlin
"3245307",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"5","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245319",Ailanthus,,Ailanthus altissima,"8","12","1970",Deutschland Namensnennung 2.0,Land Berlin
"3245321",Populus,Simons Pappel,Populus simonii,"8","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245324",Prunus,Bitter-Kirsche,Pinus nigra ssp. Nigra,"2","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245336",Ulmus,Ulme 'Plantijn',Ulmus Hybride 'Plantijn',"3","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3245337",Ulmus,Ulme 'Plantijn',Ulmus Hybride 'Plantijn',"3","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3245340",Ulmus,Ulme 'Plantijn',Ulmus Hybride 'Plantijn',"3","7","1996",Deutschland Namensnennung 2.0,Land Berlin
"3245348",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","10","1996",Deutschland Namensnennung 2.0,Land Berlin
"3245354",Quercus,,Platanus acerifolia,"7","12","1993",Deutschland Namensnennung 2.0,Land Berlin
"3245358",Corylus,Baum-Hasel,Corylus colurna,"3","12","1997",Deutschland Namensnennung 2.0,Land Berlin
"3245364",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","12","1993",Deutschland Namensnennung 2.0,Land Berlin
"3245366",Quercus,,Platanus acerifolia,"9","17","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245372",Populus,,Populus x canadensis Hybride,"10","25","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245375",Acer,Spitz-Ahorn,Acer platanoides,"6","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245387",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"4","10","2001",Deutschland Namensnennung 2.0,Land Berlin
"3245393",Castanea,Ess-Kastanie,Castanea sativa,"6","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245399",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"2","3","2014",Deutschland Namensnennung 2.0,Land Berlin
"3245400",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"2","3","2014",Deutschland Namensnennung 2.0,Land Berlin
"3245407",Salix,Silber-Weide,Salix alba,"12","12","1940",Deutschland Namensnennung 2.0,Land Berlin
"3245408",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"4","17","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245412",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"3","12","1989",Deutschland Namensnennung 2.0,Land Berlin
"3245418",Acer,Spitz-Ahorn,Acer platanoides,"4","5","2001",Deutschland Namensnennung 2.0,Land Berlin
"3245419",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"4","9","2003",Deutschland Namensnennung 2.0,Land Berlin
"3245424",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"6","17","1940",Deutschland Namensnennung 2.0,Land Berlin
"3245434",Betula,,Betula pendula,"8","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3245436",Acer,,Acer platanoides 'Olmstedt',"2.5","15","1998",Deutschland Namensnennung 2.0,Land Berlin
"3245446",Aesculus,,Aesculus carnea,"13","25","1930",Deutschland Namensnennung 2.0,Land Berlin
"3245454",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"12","20","1920",Deutschland Namensnennung 2.0,Land Berlin
"3245455",Acer,Spitz-Ahorn,Acer platanoides,"9","18","1920",Deutschland Namensnennung 2.0,Land Berlin
"3245456",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"13","17","1920",Deutschland Namensnennung 2.0,Land Berlin
"3245462",Tilia,Sommer-Linde,Tilia platyphyllos,"6.5","20","1924",Deutschland Namensnennung 2.0,Land Berlin
"3245464",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"5","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245468",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"5","17","1999",Deutschland Namensnennung 2.0,Land Berlin
"3245470",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"3","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245473",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"4","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245475",Corylus,Baum-Hasel,Corylus colurna,"8","25","1924",Deutschland Namensnennung 2.0,Land Berlin
"3245477",Acer,Spitz-Ahorn,Acer platanoides,"10","12","1950",Deutschland Namensnennung 2.0,Land Berlin
"3245487",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","12","1993",Deutschland Namensnennung 2.0,Land Berlin
"3245491",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"1.5","12","1998",Deutschland Namensnennung 2.0,Land Berlin
"3245506",Tilia,Sommer-Linde 'Örebro',Tilia platyphyllos 'Orebro',"3","3","1998",Deutschland Namensnennung 2.0,Land Berlin
"3245511",Aesculus,Gewöhnliche Rosskastanie 'Baumannii',Aesculus hippocastanum 'Baumannii',"3","7","1998",Deutschland Namensnennung 2.0,Land Berlin
"3245538",Fraxinus,Blumen-Esche,Fraxinus ornus,"4.5","13","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245555",Tilia,Sommer-Linde,Tilia platyphyllos,"8","27","1924",Deutschland Namensnennung 2.0,Land Berlin
"3245575",Quercus,,Platanus acerifolia,"14","20","1966",Deutschland Namensnennung 2.0,Land Berlin
"3245591",Acer,Spitz-Ahorn,Acer platanoides,"3.5","12","1982",Deutschland Namensnennung 2.0,Land Berlin
"3245610",Prunus,Japanische Blütenkirsche 'Kanzan',Prunus serrulata 'Kanzan',"4","3","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245611",Tilia,Winter-Linde,Tilia cordata,"7","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245617",Acer,Spitz-Ahorn,Acer platanoides,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245622",Populus,,Populus x canadensis Hybride,"12","25","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245630",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245631",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"4","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245639",Prunus,Späte Traubenkirsche,Prunus serotina,"7","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245640",Acer,Spitz-Ahorn,Acer platanoides,"4","15","2003",Deutschland Namensnennung 2.0,Land Berlin
"3245648",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"2","5","2014",Deutschland Namensnennung 2.0,Land Berlin
"3245650",Pyrus,Chinesische Birne 'Chanticleer',Pyrus calleryana 'Chanticleer',"2","5","2014",Deutschland Namensnennung 2.0,Land Berlin
"3245668",Quercus,,Platanus acerifolia,"5","11","1965",Deutschland Namensnennung 2.0,Land Berlin
"3245671",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"3","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245683",Acer,Spitz-Ahorn 'Globosum',Acer platanoides 'Globosum',"3","4","2002",Deutschland Namensnennung 2.0,Land Berlin
"3245692",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"3","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245696",Robinia,Gewöhnliche Scheinakazie,Robinia pseudoacacia,"5","15","1999",Deutschland Namensnennung 2.0,Land Berlin
"3245756",Tilia,Holländische Linde 'Pallida',Tilia intermedia 'Pallida',"5","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245761",Quercus,Stiel-Eiche 'Fastigiata',Quercus robur 'Fastigiata',"4","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245782",Populus,Italienische Pappel,Populus nigra 'Italica',"8","25","1949",Deutschland Namensnennung 2.0,Land Berlin
"3245793",Quercus,,Platanus acerifolia,"12","20","1983",Deutschland Namensnennung 2.0,Land Berlin
"3245809",Acer,Berg-Ahorn,Acer pseudoplatanus,"2","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245823",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"4","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245827",Corylus,Baum-Hasel,Corylus colurna,"5","7","1995",Deutschland Namensnennung 2.0,Land Berlin
"3245829",Acer,Spitz-Ahorn,Acer platanoides,"8","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245833",Tilia,Krim-Linde,Tilia euchlora,"5","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245837",Acer,Berg-Ahorn,Acer pseudoplatanus,"5","3","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245839",Prunus,,Prunus avium,"8","7","1985",Deutschland Namensnennung 2.0,Land Berlin
"3245840",Prunus,,Prunus avium,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245854",Acer,Eschen-Ahorn,Acer negundo,"9","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245858",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245866",Quercus,Rot-Eiche,Quercus rubra,"4","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245876",Carpinus,Gewöhnliche Hainbuche,Carpinus betulus,"2","5","2009",Deutschland Namensnennung 2.0,Land Berlin
"3245882",Tilia,Winter-Linde 'Dilia',Tilia spec.,"3","5","1996",Deutschland Namensnennung 2.0,Land Berlin
"3245905",Acer,Berg-Ahorn,Acer pseudoplatanus,"3","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245910",Tilia,Silber-Linde,Tilia tomentosa,"5","10","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245927",Liquidambar,Amerikanischer Amberbaum,Liquidambar styraciflua,"3","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245928",Prunus,Japanische Blütenkirsche,Prunus serrulata,"4","3","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245932",Populus,Berliner Pappel,Populus berolinensis,"12","17","1955",Deutschland Namensnennung 2.0,Land Berlin
"3245937",Malus,Vielblütiger Zier-Apfel,Malus floribunda,"3","7","1990",Deutschland Namensnennung 2.0,Land Berlin
"3245953",Tilia,Krim-Linde,Tilia euchlora,"6","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3245963",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"14","25","1920",Deutschland Namensnennung 2.0,Land Berlin
"3245964",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"12","25","1920",Deutschland Namensnennung 2.0,Land Berlin
"3245969",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"5","7","1908",Deutschland Namensnennung 2.0,Land Berlin
"3246007",Quercus,,Platanus acerifolia,"8","10","1995",Deutschland Namensnennung 2.0,Land Berlin
"3246014",Crataegus,Eingriffeliger Weißdorn,Crataegus monogyna,"5","7","1980",Deutschland Namensnennung 2.0,Land Berlin
"3246016",Acer,Berg-Ahorn,Acer pseudoplatanus,"4","3","1985",Deutschland Namensnennung 2.0,Land Berlin
"3246031",Fraxinus,Gewöhnliche Esche,Fraxinus excelsior,"5","7","1999",Deutschland Namensnennung 2.0,Land Berlin
"3246033",Quercus,Stiel-Eiche,Quercus robur,"10.6","17","1924",Deutschland Namensnennung 2.0,Land Berlin
"3246044",Acer,Spitz-Ahorn,Acer platanoides,"4.5","12","1965",Deutschland Namensnennung 2.0,Land Berlin
"3246056",Tilia,Winter-Linde 'Dilia',Tilia intermedia,"6","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3246057",Tilia,Krim-Linde,Tilia euchlora,"5","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3246065",Tilia,Winter-Linde,Tilia cordata,"4.5","9","1982",Deutschland Namensnennung 2.0,Land Berlin
"3246082",Acer,Spitz-Ahorn,Acer platanoides,"5","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3246091",Quercus,Rot-Eiche,Quercus rubra,"4","12","1990",Deutschland Namensnennung 2.0,Land Berlin
"3246093",Acer,Spitz-Ahorn,Acer platanoides,"4","12","1985",Deutschland Namensnennung 2.0,Land Berlin
"3246104",Tilia,Winter-Linde,Tilia cordata,"4","7","1970",Deutschland Namensnennung 2.0,Land Berlin
"3246106",Tilia,Sommer-Linde,Tilia platyphyllos,"8","20","1940",Deutschland Namensnennung 2.0,Land Berlin
"3246112",Quercus,,Picea pungens,"1.5","7","2007",Deutschland Namensnennung 2.0,Land Berlin
"3246116",Sorbus,Schwedische Mehlbeere,Sorbus intermedia,"3.5","6.5","1965",Deutschland Namensnennung 2.0,Land Berlin
"3246117",Aesculus,Gewöhnliche Rosskastanie,Aesculus hippocastanum,"3","7.5","1965",Deutschland Namensnennung 2.0,Land Berlin
"3246120",Prunus,Traubenkirsche,Prunus padus,"6","12","1988",Deutschland Namensnennung 2.0,Land Berlin
